year,doy,date,block,treatment,tussock,nh4,no3,tfpa,labile,carbohydrate,suspicious,notes
2011,209,7/28/2011,4,A.O,I,56.21158044,0,5.490764065,61.70234451,80.93735184,,
2011,209,7/28/2011,4,A.O,T,52.94346529,0,0.734823444,53.67828873,,,
2011,209,7/28/2011,4,C.N,I,48.3681041,0,0.204117623,48.57222172,10.61473467,,
2011,209,7/28/2011,4,C.O,I,92.16084699,0,0.755235206,92.9160822,,,
2011,209,7/28/2011,4,C.O,T,41.83187381,0,0.387823484,42.21969729,19.87676944,,
2011,209,7/28/2011,5,A.N,I,5.228984227,0,0.510294058,5.739278285,,,
2011,209,7/28/2011,5,A.N,T,3.268115142,0,0.489882296,3.757997438,15.25868108,,
2011,209,7/28/2011,5,A.O,I,1.307246057,0,0.183705861,1.490951918,9.287892834,,
2011,209,7/28/2011,5,A.O,T,7.84347634,0,0.734823444,8.578299784,,,
2011,209,7/28/2011,5,C.N,I,12.41883754,0,0.346999959,12.7658375,12.60499742,,
2011,209,7/28/2011,5,C.N,T,23.53042902,0,0.61235287,24.14278189,,,
2011,209,7/28/2011,5,C.O,I,28.10579022,0,0.571529345,28.67731957,,,
2011,214,8/2/2011,1,A.N,I,0,0,0.204117623,0.204117623,,,
2011,214,8/2/2011,1,A.N,T,,0,0.387823484,,23.42619255,,
2011,214,8/2/2011,1,A.O,I,30.0666593,0,2.408587954,32.47524725,156.8845016,,
2011,214,8/2/2011,1,A.O,T,6.536230283,0,0.632764632,7.168994915,,,
2011,214,8/2/2011,1,C.N,I,21.56955993,0,0.571529345,22.14108928,,,
2011,214,8/2/2011,1,C.O,I,3.92173817,0,0.428647009,4.350385179,126.1126237,,
2011,214,8/2/2011,1,C.O,T,4.575361198,0,0.857294018,5.432655216,,,
2011,214,8/2/2011,2,A.N,I,9.804345425,0,0.836882255,10.64122768,70.98846228,,
2011,214,8/2/2011,2,A.O,I,0,0,0.346999959,0.346999959,7.098846228,,
2011,214,8/2/2011,2,A.O,T,9.150722396,0,0.469470533,9.620192929,,,
2011,214,8/2/2011,2,C.N,I,13.72608359,0,0.285764673,14.01184826,13.48780783,,
2011,214,8/2/2011,2,C.N,T,32.68115142,0,1.367588076,34.0487395,,,
2011,214,8/2/2011,2,C.O,T,32.02752839,0.380987075,1.224705739,33.6332212,,,
2011,214,8/2/2011,3,A.N,I,36.60288959,0,0.387823484,36.99071307,26.26573104,,
2011,214,8/2/2011,3,A.N,T,10.45796845,0,0.510294058,10.96826251,33.36457727,,
2011,214,8/2/2011,3,A.O,I,24.18405205,0,0.816470493,25.00052254,,,
2011,214,8/2/2011,3,A.O,T,12.41883754,0,0.898117542,13.31695508,21.29653868,,
2011,214,8/2/2011,3,C.N,I,37.91013564,0,1.040999878,38.95113552,,,
2011,214,8/2/2011,3,C.N,T,37.25651261,0,0.571529345,37.82804196,,,
2011,214,8/2/2011,3,C.O,I,39.87100473,0,0.489882296,40.36088703,24.78513991,,
2011,214,8/2/2011,3,C.O,T,35.94926656,0,0.714411681,36.66367824,20.41129169,,
2011,214,8/2/2011,4,A.N,I,12.56590763,1.862134817,0.612124001,15.04016645,,,
2011,214,8/2/2011,4,A.N,T,20.50227035,1.489707854,0.673336401,22.66531461,,,
2011,214,8/2/2011,4,A.O,I,19.84090679,0,1.448693468,21.28960026,72.40823152,,
2011,214,8/2/2011,4,A.O,T,10.58181695,1.11728089,0.673336401,12.37243424,29.10526953,,
2011,214,8/2/2011,4,C.N,I,44.31135849,0.744853927,0.265253734,45.32146615,11.66359525,,
2011,214,8/2/2011,4,C.O,I,39.02045001,4.469123562,1.122227334,44.61180091,,,
2011,214,8/2/2011,4,C.O,T,30.42272374,0,0.612124001,31.03484774,,,
2011,214,8/2/2011,5,A.N,I,12.56590763,1.862134817,0.489699201,14.91774165,,,
2011,214,8/2/2011,5,A.N,T,9.259089833,1.862134817,0.795761201,11.91698585,35.49423114,,
2011,214,8/2/2011,5,A.O,I,5.290908476,0,0.4284868,5.719395276,12.77792321,,
2011,214,8/2/2011,5,A.O,T,9.259089833,0,0.3672744,9.626364233,19.87676944,,
2011,214,8/2/2011,5,C.N,I,15.87272543,0.372426963,0.4284868,16.67363919,23.32719051,,
2011,214,8/2/2011,5,C.N,T,23.80908814,4.841550525,0.775357067,29.42599573,,,
2011,214,8/2/2011,5,C.O,I,23.14772458,3.351842671,0.469295067,26.96886232,,,
2011,217,8/5/2011,1,A.N,I,34.39090509,1.11728089,0.550911601,36.05909758,10.20564585,,
2011,217,8/5/2011,1,A.N,T,38.35908645,1.862134817,0.938590134,41.1598114,26.24308932,,
2011,217,8/5/2011,1,A.O,I,74.73408223,2.979415708,3.16264067,80.87613861,,,
2011,217,8/5/2011,1,A.O,T,134.2568026,6.703685343,1.224248001,142.1847359,,,
2011,217,8/5/2011,1,C.N,I,48.27953984,8.938247124,1.897584402,59.11537137,,,
2011,217,8/5/2011,1,C.O,I,39.02045001,2.234561781,1.040610801,42.29562259,,,
2011,217,8/5/2011,1,C.O,T,82.00908138,4.841550525,1.367076935,88.21770884,,,
2011,217,8/5/2011,2,A.N,I,46.29544917,6.331258379,1.285460401,53.91216795,,,
2011,217,8/5/2011,2,A.O,I,33.72954154,1.862134817,0.469295067,36.06097142,10.20564585,,
2011,217,8/5/2011,2,A.O,T,42.98863137,5.213977489,1.224248001,49.42685686,,,
2011,217,8/5/2011,2,C.N,I,31.74545086,0.744853927,1.265056268,33.75536106,21.8692411,,
2011,217,8/5/2011,2,C.N,T,56.21590256,7.44853927,1.917988535,65.58243037,,,
2011,217,8/5/2011,3,A.N,I,25.79317882,1.862134817,0.734548801,28.38986244,34.99078576,,
2011,217,8/5/2011,3,A.N,T,23.80908814,1.862134817,0.999802534,26.67102549,99.14055965,,
2011,217,8/5/2011,3,A.O,I,31.74545086,7.820966233,0.999802534,40.56621963,,,
2011,217,8/5/2011,3,A.O,T,19.17954323,1.489707854,0.714144667,21.38339575,15.30846877,,
2011,217,8/5/2011,3,C.N,I,100.527261,7.820966233,2.162838136,110.5110654,,,
2011,217,8/5/2011,3,C.N,T,43.64999493,4.096696598,1.877180269,49.6238718,,,
2011,217,8/5/2011,3,C.O,I,31.74545086,1.489707854,1.101823201,34.33698192,29.48232731,,
2011,217,8/5/2011,3,C.O,T,32.40681442,2.234561781,1.101823201,35.7431994,46.02119386,,
2011,217,8/5/2011,4,A.N,I,66.13635595,14.89707854,0.897781868,81.93121636,,,
2011,217,8/5/2011,4,A.N,T,85.97726274,10.05552801,1.122227334,97.15501808,,,
2011,217,8/5/2011,4,A.O,I,38.35908645,2.606988744,2.550516669,43.51659186,,,
2011,217,8/5/2011,4,A.O,T,40.34317713,7.076112306,0.816165334,48.23545477,,,
2011,217,8/5/2011,4,C.N,I,27.7772695,4.469123562,0.550911601,32.79730466,13.12154466,,
2011,217,8/5/2011,4,C.O,I,140.8704382,17.13164032,1.611926535,159.6140051,,,
2011,217,8/5/2011,4,C.O,T,62.82953815,5.213977489,0.816165334,68.85968097,42.42578809,,
2011,217,8/5/2011,5,A.N,I,68.12044663,6.703685343,0.652932267,75.47706424,,,
2011,217,8/5/2011,5,A.N,T,50.92499408,4.841550525,1.101823201,56.86836781,,,
2011,217,8/5/2011,5,A.O,I,38.35908645,2.606988744,0.387678534,41.35375373,14.57949407,,
2011,217,8/5/2011,5,A.O,T,40.34317713,4.469123562,0.2448496,45.05715029,21.1402664,,
2011,217,8/5/2011,5,C.N,I,26.45454238,3.724269635,0.591719867,30.77053188,21.8692411,,
2011,217,8/5/2011,5,C.N,T,70.76590087,19.3662021,2.958599336,93.09070231,,,
2011,221,8/9/2011,1,A.N,I,21.82499746,2.234561781,0.326466134,24.38602538,11.97822017,,
2011,221,8/9/2011,1,A.N,T,25.13181526,2.979415708,0.693740534,28.8049715,,,
2011,221,8/9/2011,1,A.O,I,49.60226696,4.469123562,2.162838136,56.23422866,119.7822017,,
2011,221,8/9/2011,1,A.O,T,25.79317882,8.938247124,1.020206668,35.75163261,98.82031643,,
2011,221,8/9/2011,1,C.N,I,50.26363052,10.05552801,0.775357067,61.0945156,,,
2011,221,8/9/2011,1,C.O,I,35.05226865,4.096696598,0.958994268,40.10795952,111.4040744,,
2011,221,8/9/2011,1,C.O,T,41.66590425,9.683101051,1.673138935,53.02214424,,,
2011,221,8/9/2011,2,A.N,I,21.14651001,28.53579018,1.188626605,50.8709268,137.749532,,
2011,221,8/9/2011,2,A.O,I,18.03672913,25.01285312,0.38242769,43.43200994,5.240471326,,
2011,221,8/9/2011,2,A.O,T,36.69541444,30.29725871,0.754519497,67.74719265,,,
2011,221,8/9/2011,2,C.N,I,27.98802796,25.36514683,0.651160662,54.00433545,14.97277522,,
2011,221,8/9/2011,2,C.N,T,33.58563355,29.94496501,1.374672509,64.90527107,,,
2011,221,8/9/2011,2,C.O,T,48.5125818,35.93395801,1.498703111,85.94524292,,,
2011,221,8/9/2011,3,A.N,I,21.76846619,27.12661536,0.609817128,49.50489868,29.19691167,,
2011,221,8/9/2011,3,A.N,T,19.90259766,24.66055942,0.899221867,45.46237895,,,
2011,221,8/9/2011,3,A.O,I,33.58563355,26.06973424,0.775191264,60.43055905,,,
2011,221,8/9/2011,3,A.O,T,34.8295459,26.42202795,1.002580702,62.25415455,19.46460778,,
2011,221,8/9/2011,3,C.N,I,61.57366151,35.5816643,1.457359577,98.61268539,,,
2011,221,8/9/2011,3,C.N,T,28.60998414,29.94496501,0.795863031,59.35081218,,,
2011,221,8/9/2011,3,C.O,I,23.01237854,24.66055942,0.547801827,48.22073979,20.93499385,,
2011,221,8/9/2011,3,C.O,T,17.41477295,23.95597201,0.857878333,42.22862329,50.09444958,,
2011,221,8/9/2011,4,A.N,I,11.19521118,24.66055942,0.155038253,36.01080885,13.4754977,,
2011,221,8/9/2011,4,A.N,T,15.54890442,26.77432165,0.8785501,43.20177617,67.37748848,,
2011,221,8/9/2011,4,A.O,I,21.14651001,24.30826571,2.13952789,47.59430361,50.15879698,,
2011,221,8/9/2011,4,A.O,T,16.1708606,27.83120277,0.919893634,44.921957,85.34481874,,
2011,221,8/9/2011,4,C.N,I,23.01237854,27.83120277,0.38242769,51.226009,14.97277522,,
2011,221,8/9/2011,4,C.O,I,54.11018739,39.10460136,,,,,
2011,221,8/9/2011,4,C.O,T,25.50020325,27.47890907,0.73384773,53.71296005,32.89784748,,
2011,221,8/9/2011,5,A.N,I,19.90259766,27.83120277,0.775191264,48.50899169,,,
2011,221,8/9/2011,5,A.N,T,20.52455384,25.71744054,0.8785501,47.12054448,37.43193804,,
2011,221,8/9/2011,5,A.O,I,12.43912354,23.95597201,1.002580702,37.39767625,19.46460778,,
2011,221,8/9/2011,5,A.O,T,15.54890442,25.71744054,2.077512589,43.34385755,11.97822017,,
2011,221,8/9/2011,5,C.N,I,22.39042237,25.71744054,0.630488895,48.73835181,24.67338561,,
2011,221,8/9/2011,5,C.N,T,36.07345826,34.52478319,1.043924236,71.64216569,,,
2011,221,8/9/2011,5,C.O,I,29.23194031,33.46790207,0.795863031,63.49570541,,,
2011,225,8/13/2011,1,A.N,I,18.77081428,3.821274576,0.914197013,23.50628587,,,
2011,225,8/13/2011,1,A.N,T,15.29473756,3.439147118,0.725052803,19.45893748,26.91642067,,
2011,225,8/13/2011,1,A.O,I,17.38038359,4.585529491,1.607725781,23.57363886,121.8715714,,
2011,225,8/13/2011,1,A.O,T,12.51387618,5.349784406,0.998261106,18.86192169,,,
2011,225,8/13/2011,1,C.N,I,27.80861374,10.31744135,4.318792784,42.44484787,,,
2011,225,8/13/2011,1,C.O,I,15.9899529,6.114039321,1.691789874,23.7957821,,,
2011,225,8/13/2011,2,A.N,I,15.29473756,9.171058982,0.851148943,25.31694549,,,
2011,225,8/13/2011,2,A.O,I,7.64736878,4.585529491,0.283716314,12.51661459,9.719818575,,
2011,225,8/13/2011,2,A.O,T,10.42823015,8.024676609,0.977245083,19.43015184,,,
2011,225,8/13/2011,2,C.N,I,15.9899529,2.674892203,0.998261106,19.66310621,19.43963715,,
2011,225,8/13/2011,2,C.N,T,27.1133984,14.90297085,2.406334666,44.42270392,,,
2011,225,8/13/2011,2,C.O,I,0,0,2.154142386,2.154142386,,,
2011,225,8/13/2011,2,C.O,T,0,17.95999051,0,17.95999051,,,
2011,225,8/13/2011,3,A.N,I,5.561722749,1.52850983,0.619972687,7.710205266,17.94428045,,
2011,225,8/13/2011,3,A.N,T,4.171292062,1.52850983,0.746068826,6.445870718,31.40249078,,
2011,225,8/13/2011,3,A.O,I,6.952153436,3.821274576,0.64098871,11.41441672,,,
2011,225,8/13/2011,3,A.O,T,8.342584123,0.764254915,1.145373269,10.25221231,17.94428045,,
2011,225,8/13/2011,3,C.N,T,13.90430687,5.349784406,0.83013292,20.0842242,,,
2011,225,8/13/2011,3,C.O,I,8.342584123,2.292764745,0.683020757,11.31836963,69.98782434,,
2011,225,8/13/2011,3,C.O,T,9.037799467,2.292764745,0.76708485,12.09764906,106.6481133,,
2011,225,8/13/2011,4,A.N,I,3.476076718,1.52850983,0.283716314,5.288302862,13.45821033,,
2011,225,8/13/2011,4,A.N,T,7.64736878,2.292764745,0.64098871,10.58112224,,,
2011,225,8/13/2011,4,A.O,I,18.07559893,0.764254915,2.11211034,20.95196419,38.13159595,,
2011,225,8/13/2011,4,A.O,T,15.9899529,6.114039321,1.292485432,23.39647765,,,
2011,225,8/13/2011,4,C.N,I,9.733014811,2.292764745,0.388796431,12.41457599,21.66289801,,
2011,225,8/13/2011,4,C.N,T,,,3.036815364,,,,
2011,225,8/13/2011,4,C.O,I,0,15.66722576,4.928257459,20.59548322,,,
2011,225,8/13/2011,4,C.O,T,8.342584123,4.203402033,1.082325199,13.62831136,,,
2011,225,8/13/2011,5,A.N,I,14.59952222,17.57786305,,,,,
2011,225,8/13/2011,5,A.N,T,7.64736878,5.731911863,0.598956664,13.97823731,26.91642067,,
2011,225,8/13/2011,5,A.O,I,4.866507405,2.292764745,0.367780407,7.527052557,17.94428045,,
2011,225,8/13/2011,5,A.O,T,19.46602962,21.78126508,1.649757828,42.89705253,,,
2011,225,8/13/2011,5,C.N,I,29.19904443,4.585529491,2.679542968,36.46411689,16.6637677,,
2011,225,8/13/2011,5,C.N,T,0,21.39913762,,,,,
2011,225,8/13/2011,5,C.O,I,14.59952222,12.6102061,1.523661688,28.73339001,,,
2011,228,8/16/2011,1,A.N,I,3.326856936,23.95597201,1.08526777,28.36809672,16.6637677,,
2011,228,8/16/2011,1,A.N,T,7.984456646,22.54679718,2.966398572,33.4976524,26.66202832,,
2011,228,8/16/2011,1,A.O,I,15.3035419,23.25138459,3.60722335,42.16214984,31.66115863,,
2011,228,8/16/2011,1,A.O,T,,,9.126585153,,,,
2011,228,8/16/2011,1,C.N,I,17.96502745,25.71744054,2.863039736,46.54550773,,,
2011,228,8/16/2011,1,C.O,I,7.984456646,22.89909089,3.359162146,34.24270968,18.83213276,,
2011,228,8/16/2011,1,C.O,T,9.980570808,25.36514683,1.767436083,37.11315372,,,
2011,228,8/16/2011,2,A.N,I,6.653713872,23.25138459,0.775191264,30.68028973,,,
2011,228,8/16/2011,2,A.N,T,13.30742774,27.12661536,3.483192748,43.91723585,,,
2011,228,8/16/2011,2,A.O,I,3.992228323,22.19450348,0.961237168,27.14796897,6.66550708,,
2011,228,8/16/2011,2,A.O,T,13.30742774,22.89909089,1.705420782,37.91193941,,,
2011,228,8/16/2011,2,C.N,I,9.980570808,22.54679718,0.609817128,33.13718512,19.16333286,,
2011,228,8/16/2011,2,C.N,T,13.30742774,26.77432165,1.043924236,41.12567363,,,
2011,228,8/16/2011,2,C.O,T,19.96114162,30.29725871,0,50.25840033,,,
2011,228,8/16/2011,3,A.N,I,6.653713872,22.54679718,0.795863031,29.99637408,30.82797025,,
2011,228,8/16/2011,3,A.N,T,7.319085259,22.19450348,1.767436083,31.28102482,44.15898441,,
2011,228,8/16/2011,3,A.O,I,13.30742774,26.06973424,1.664077248,41.04123923,,,
2011,228,8/16/2011,3,A.O,T,16.63428468,23.25138459,3.152444475,43.03811375,23.32927478,,
2011,228,8/16/2011,3,C.N,I,25.9494841,29.94496501,,,,,
2011,228,8/16/2011,3,C.N,T,9.31519942,24.30826571,0.857878333,34.48134346,,,
2011,228,8/16/2011,3,C.O,I,7.319085259,22.89909089,0.671832429,30.89000858,29.81754354,,
2011,228,8/16/2011,3,C.O,T,7.319085259,22.89909089,0.940565401,31.15874155,40.80295431,,
2011,228,8/16/2011,4,A.N,I,5.988342485,22.89909089,1.726092549,30.61352592,14.99739093,,
2011,228,8/16/2011,4,A.N,T,9.980570808,23.95597201,2.366917327,36.30346015,,,
2011,228,8/16/2011,4,A.O,I,13.97279913,22.89909089,1.99482552,38.86671554,25.82883994,,
2011,228,8/16/2011,4,A.O,T,18.63039884,24.66055942,4.020658691,47.31161695,,,
2011,228,8/16/2011,4,C.N,I,,,1.043924236,,,,
2011,228,8/16/2011,4,C.N,T,4.65759971,23.25138459,,,14.12409957,,
2011,228,8/16/2011,4,C.O,I,7.984456646,25.36514683,0.857878333,34.20748181,,,
2011,228,8/16/2011,4,C.O,T,6.653713872,24.66055942,1.519374878,32.83364817,,,
2011,228,8/16/2011,5,A.N,I,8.649828033,26.29417417,1.757093704,36.70109591,,,
2011,228,8/16/2011,5,A.N,T,5.988342485,26.64950085,1.275984714,33.91382805,25.82883994,,
2011,228,8/16/2011,5,A.O,I,8.649828033,23.80688742,3.639694102,36.09640956,16.6637677,,
2011,228,8/16/2011,5,C.N,I,8.649828033,25.58352081,0.522944555,34.7562934,18.04746056,,
2011,228,8/16/2011,5,C.N,T,19.96114162,30.20276763,1.694340358,51.85824961,,,
2011,228,8/16/2011,5,C.O,I,13.30742774,28.42613424,0.983135763,42.71669774,,,
2011,231,8/19/2011,1,A.N,I,4.65759971,25.58352081,1.087724674,31.32884519,10.20073858,,
2011,231,8/19/2011,1,A.N,T,6.653713872,25.58352081,1.464244754,33.70147944,31.38688793,,
2011,231,8/19/2011,1,A.O,I,,,,,57.28107048,,
2011,231,8/19/2011,1,A.O,T,21.95725578,24.87286746,2.447380517,49.27750376,,,
2011,231,8/19/2011,1,C.N,I,37.26079768,33.04538105,,,,,
2011,231,8/19/2011,1,C.O,I,3.326856936,25.93884749,0.313766733,29.57947116,14.97429375,,
2011,231,8/19/2011,1,C.O,T,,33.40070773,,,,,
2011,231,8/19/2011,2,A.N,I,27.11981863,24.51754078,1.778011487,53.4153709,,,
2011,231,8/19/2011,2,A.N,T,61.51568616,27.00482753,17.11074583,105.6312595,,,
2011,231,8/19/2011,2,A.O,I,11.24480285,20.60894732,1.213231367,33.06698154,8.631394182,,
2011,231,8/19/2011,2,A.O,T,21.8281467,25.58352081,3.325927369,50.73759488,,,
2011,231,8/19/2011,2,C.N,I,12.56772083,20.25362064,0.690286812,33.51162828,14.90877177,,
2011,231,8/19/2011,2,C.N,T,27.78127762,27.3601542,4.413652043,59.55508386,,,
2011,231,8/19/2011,2,C.O,T,,32.3347277,0.899464634,,,,
2011,231,8/19/2011,3,A.N,I,11.24480285,20.60894732,0.920382417,32.77413259,,,
2011,231,8/19/2011,3,A.N,T,9.260425873,20.25362064,1.275984714,30.79003123,102.792058,,
2011,231,8/19/2011,3,A.O,I,16.53647477,24.51754078,3.451434062,44.50544961,,,
2011,231,8/19/2011,3,A.O,T,21.16668771,19.89829397,2.259120477,43.32410216,46.2956597,,
2011,231,8/19/2011,3,C.N,I,19.18231074,25.93884749,1.317820278,46.43897851,,,
2011,231,8/19/2011,3,C.N,T,14.5520978,24.87286746,1.129560238,40.5545255,,,
2011,231,8/19/2011,3,C.O,I,13.22917982,21.31960068,0.502026773,35.05080727,,,
2011,231,8/19/2011,3,C.O,T,15.21355679,21.67492736,1.798929269,38.68741342,,,
2011,231,8/19/2011,4,A.N,I,8.598966882,20.964274,0.753040159,30.31628104,44.7263153,,
2011,231,8/19/2011,4,A.N,T,13.89063881,22.38558071,1.443326971,37.71954649,,,
2011,231,8/19/2011,4,A.O,I,13.89063881,20.25362064,2.677476121,36.82173557,29.03287134,,
2011,231,8/19/2011,4,A.O,T,26.45835964,23.45156075,1.694340358,51.60426075,,,
2011,231,8/19/2011,4,C.N,I,6.614589909,20.964274,0.962217981,28.54108189,15.76241448,,
2011,231,8/19/2011,4,C.N,T,,28.78146092,0.658910139,,,,
2011,231,8/19/2011,4,C.O,I,17.19793376,23.80688742,2.154531566,43.15935275,,,
2011,231,8/19/2011,4,C.O,T,16.53647477,22.74090739,2.154531566,41.43191373,,,
2011,231,8/19/2011,5,A.N,I,26.45835964,24.87286746,1.150478021,52.48170512,,,
2011,231,8/19/2011,5,A.N,T,14.5520978,20.25362064,3.221338458,38.0270569,61.98910367,,
2011,231,8/19/2011,5,A.O,I,6.614589909,19.54296729,1.171395803,27.328953,15.69344397,,
2011,231,8/19/2011,5,A.O,T,27.78127762,27.3601542,1.213231367,56.35466319,,,
2011,231,8/19/2011,5,C.N,I,6.614589909,19.54296729,1.568833665,27.72639086,26.79610461,,
2011,231,8/19/2011,5,C.N,T,,28.42613424,,,,,
2011,231,8/19/2011,5,C.O,I,24.47398266,26.29417417,,,,,
2011,234,8/22/2011,1,A.N,I,0.661458991,21.31960068,0.376520079,22.35757975,8.669327963,,
2011,234,8/22/2011,1,A.N,T,1.984376973,19.18764061,0.606615684,21.77863327,21.27925954,,
2011,234,8/22/2011,1,A.O,T,2.645835964,19.89829397,0.648451248,23.19258118,29.16046678,,
2011,234,8/22/2011,1,C.N,I,13.22917982,23.09623407,6.881950342,43.20736423,,,
2011,234,8/22/2011,1,C.O,I,3.307294955,19.54296729,0.334684515,23.18494676,20.07045981,,
2011,234,8/22/2011,1,C.O,T,13.22917982,25.22819414,0,38.45737396,,,
2011,234,8/22/2011,2,A.N,I,2.645835964,21.31960068,0.543862337,24.50929898,,,
2011,234,8/22/2011,2,A.O,I,0,19.54296729,0.167342258,19.71030955,3.940603619,,
2011,234,8/22/2011,2,A.O,T,5.953130918,20.25362064,1.024971328,27.23172289,6.304965791,,
2011,234,8/22/2011,2,C.N,I,1.984376973,19.89829397,0.334684515,22.21735546,17.75463753,,
2011,234,8/22/2011,2,C.N,T,13.89063881,22.03025403,0.690286812,36.61117965,,,
2011,234,8/22/2011,2,C.O,T,15.21355679,26.64950085,0.941300199,42.80435784,,,
2011,234,8/22/2011,3,A.N,I,0,2.245302324,0.340210738,2.585513062,19.7030181,,
2011,234,8/22/2011,3,A.N,T,3.307294955,1.87108527,0.649493226,5.827873451,24.43174244,,
2011,234,8/22/2011,3,A.O,I,3.307294955,2.993736432,0.731968557,7.032999944,,,
2011,234,8/22/2011,3,A.O,T,5.953130918,1.496868216,0.731968557,8.181967691,23.15822286,,
2011,234,8/22/2011,3,C.N,I,11.90626184,5.613255809,0.752587389,18.27210504,24.70210438,,
2011,234,8/22/2011,3,C.N,T,3.307294955,3.367953485,0.711349724,7.386598164,101.8961806,,
2011,234,8/22/2011,3,C.O,I,0,1.496868216,0.463923733,1.960791949,27.01792667,,
2011,234,8/22/2011,3,C.O,T,4.630212937,3.367953485,0.938156883,8.936323305,43.22868267,,
2011,234,8/22/2011,4,A.N,I,0,1.496868216,0.298973072,1.795841288,16.5505352,,
2011,234,8/22/2011,4,A.N,T,0.661458991,1.496868216,0.484542566,2.642869773,30.73670823,,
2011,234,8/22/2011,4,A.O,I,6.614589909,1.496868216,1.226820539,9.338278664,25.21986316,,
2011,234,8/22/2011,4,A.O,T,8.598966882,3.367953485,0.731968557,12.69888892,,,
2011,234,8/22/2011,4,C.N,I,3.307294955,2.245302324,0.237116575,5.789713854,14.66687448,,
2011,234,8/22/2011,4,C.N,T,0,1.87108527,0.525780231,2.396865501,32.421512,,
2011,234,8/22/2011,4,C.O,I,5.291671927,2.993736432,0.567017896,8.852426255,,,
2011,234,8/22/2011,4,C.O,T,8.598966882,3.742170539,0.752587389,13.09372481,,,
2011,234,8/22/2011,5,A.N,I,7.05360048,2.245302324,0.752587389,10.05149019,19.7030181,,
2011,234,8/22/2011,5,A.N,T,6.348240432,1.122651162,1.061869878,8.532761472,19.7030181,,
2011,234,8/22/2011,5,A.O,I,7.758960528,1.496868216,1.164964041,10.42079279,11.03369013,,
2011,234,8/22/2011,5,A.O,T,0,6.361689917,0,6.361689917,,,
2011,234,8/22/2011,5,C.N,I,14.10720096,1.87108527,1.742291353,17.72057758,21.61434134,,
2011,234,8/22/2011,5,C.O,I,13.40184091,2.993736432,1.268058204,17.66363555,,,
2011,237,8/25/2011,1,A.N,I,5.642880384,3.742170539,0.546399064,9.931449987,15.43881524,,
2011,237,8/25/2011,1,A.N,T,7.05360048,1.87108527,1.061869878,9.986555628,40.46777269,,
2011,237,8/25/2011,1,C.O,I,4.937520336,1.122651162,0.711349724,6.771521222,15.86971478,,
2011,237,8/25/2011,2,A.N,I,12.69648086,5.239038755,1.433008865,19.36852848,,,
2011,237,8/25/2011,2,A.O,I,2.821440192,1.496868216,0.422686068,4.740994476,9.263289144,,
2011,237,8/25/2011,2,A.O,T,14.81256101,2.619519378,0.91753805,18.34961844,9.521828868,,
2011,237,8/25/2011,2,C.N,I,6.348240432,1.87108527,0.752587389,8.971913091,17.45668626,,
2011,237,8/25/2011,2,C.N,T,12.69648086,4.490604647,2.072192675,19.25927818,,,
2011,237,8/25/2011,3,A.N,I,0.705360048,2.619519378,0.422686068,3.747565494,52.49197182,,
2011,237,8/25/2011,3,A.N,T,4.937520336,1.496868216,0.896919217,7.331307769,44.43520139,,
2011,237,8/25/2011,3,A.O,I,9.875040672,4.864821701,1.742291353,16.48215373,,,
2011,237,8/25/2011,3,A.O,T,8.464320576,1.122651162,0.979394548,10.56636629,23.80457217,,
2011,237,8/25/2011,3,C.N,I,,,,,70.62023077,,
2011,237,8/25/2011,3,C.N,T,9.875040672,4.864821701,0.83506272,15.57492509,,,
2011,237,8/25/2011,3,C.O,I,4.937520336,3.367953485,0.711349724,9.016823545,,,
2011,237,8/25/2011,3,C.O,T,4.232160288,4.116387593,1.020632213,9.369180094,,,
2011,237,8/25/2011,4,A.N,I,0.705360048,0.748434108,0.91753805,2.371332206,23.93016362,,
2011,237,8/25/2011,4,A.N,T,8.464320576,1.122651162,0.938156883,10.52512862,,,
2011,237,8/25/2011,4,A.O,I,10.58040072,0.374217054,1.103107543,12.05772532,27.78986743,,
2011,237,8/25/2011,4,A.O,T,19.75008134,4.490604647,1.536103028,25.77678902,,,
2011,237,8/25/2011,4,C.N,I,14.81256101,2.619519378,3.680461617,21.11254201,17.45668626,,
2011,237,8/25/2011,4,C.N,T,4.937520336,1.87108527,0.690730892,7.499336498,,,
2011,237,8/25/2011,4,C.O,I,10.58040072,7.110124025,1.515484195,19.20600894,,,
2011,237,8/25/2011,4,C.O,T,11.99112082,6.361689917,1.804147851,20.15695859,,,
2011,237,8/25/2011,5,A.N,I,3.52680024,3.742170539,1.164964041,8.43393482,,,
2011,237,8/25/2011,5,A.N,T,0.705360048,3.367953485,0.711349724,4.784663257,23.80457217,,
2011,237,8/25/2011,5,A.O,I,0,2.619519378,0.628874394,3.248393772,23.93016362,,
2011,237,8/25/2011,5,C.N,I,5.642880384,2.245302324,0.979394548,8.867577256,28.5654866,,
2011,237,8/25/2011,5,C.O,I,16.2232811,5.613255809,1.185582874,23.02211978,,,
2011,241,8/29/2011,1,A.N,I,13.90430687,4.967656948,1.565693734,20.43765755,14.2827433,,
2011,241,8/29/2011,1,A.N,T,2.085646031,0,,,54.75051599,,
2011,241,8/29/2011,1,A.O,T,20.85646031,6.114039321,2.11211034,29.08260997,,,
2011,241,8/29/2011,1,C.O,I,21.55167565,3.057019661,3.499167876,28.10786319,15.42746317,,
2011,241,8/29/2011,2,A.N,I,18.77081428,15.2850983,,,,,
