mantis_id,year,doy,date,block,snow,otc,treatment,air_temp_min,air_temp_mean,air_temp_max,relative_humidity
9735538,2011,161,2011-06-10,2,A,N,A.N,-3.926,6.899198611,13.497,64.96791667
9735534,2011,161,2011-06-10,1,A,N,A.N,-3.956,7.006405556,15.247,65.21097222
9735545,2011,161,2011-06-10,3,A,N,A.N,-3.986,6.977261111,13.305,65.24472222
9735536,2011,161,2011-06-10,4,A,N,A.N,-4.046,6.919119444,13.522,65.47222222
9735554,2011,161,2011-06-10,2,C,N,C.N,-3.717,6.640927778,13.04,65.65680556
9735544,2011,161,2011-06-10,5,C,N,C.N,-3.747,7.050938889,14.314,65.70416667
9735550,2011,161,2011-06-10,4,C,N,C.N,-3.717,6.582215278,12.558,66.05819444
9735542,2011,161,2011-06-10,5,A,N,A.N,-3.866,6.745408333,12.751,66.22333333
9735547,2011,161,2011-06-10,3,C,N,C.N,-3.956,6.665772222,13.088,66.33125
9735535,2011,162,2011-06-11,4,A,O,A.O,-3.479,11.71856528,23.208,56.88152778
9735541,2011,162,2011-06-11,2,A,O,A.O,-3.065,12.11297222,24.339,57.84625
9735543,2011,162,2011-06-11,2,C,O,C.O,-3.627,11.32280417,21.843,57.91597222
9735553,2011,162,2011-06-11,3,C,O,C.O,-2.976,12.05705,24.605,58.43055556
9735552,2011,162,2011-06-11,1,C,O,C.O,-2.625,11.82327639,22.345,59.81888889
9735539,2011,162,2011-06-11,3,A,O,A.O,-3.657,10.59405972,22.561,60.41236111
9735548,2011,162,2011-06-11,5,A,O,A.O,-3.183,10.36338889,21.27,60.68805556
9735551,2011,162,2011-06-11,1,A,O,A.O,-2.947,10.27672917,19.46,61.80777778
9735546,2011,162,2011-06-11,5,C,O,C.O,-2.508,10.31394583,20.627,62.12208333
9735555,2011,162,2011-06-11,4,C,O,C.O,-3.301,10.26251806,20.507,62.19666667
9735537,2011,162,2011-06-11,1,C,N,C.N,-3.777,7.032883333,13.762,69.08055556
9735534,2011,162,2011-06-11,1,A,N,A.N,-3.986,7.205004167,15.867,69.39069444
9735545,2011,162,2011-06-11,3,A,N,A.N,-3.807,6.797502778,13.305,70.52958333
9735554,2011,162,2011-06-11,2,C,N,C.N,-3.687,6.632094444,13.714,70.72666667
9735536,2011,162,2011-06-11,4,A,N,A.N,-3.956,6.729330556,13.449,70.78763889
9735544,2011,162,2011-06-11,5,C,N,C.N,-3.36,6.967254167,14.002,70.86347222
9735538,2011,162,2011-06-11,2,A,N,A.N,-3.896,6.479834722,13.546,70.90347222
9735542,2011,162,2011-06-11,5,A,N,A.N,-3.449,6.641597222,13.329,71.405
9735547,2011,162,2011-06-11,3,C,N,C.N,-3.807,6.538568056,13.642,71.47388889
9735550,2011,162,2011-06-11,4,C,N,C.N,-3.598,6.266941667,12.606,71.91013889
9735543,2011,163,2011-06-12,2,C,O,C.O,-5.264,3.290429167,10.026,72.16902778
9735553,2011,163,2011-06-12,3,C,O,C.O,-4.987,4.139806944,13.522,72.34805556
9735552,2011,163,2011-06-12,1,C,O,C.O,-4.895,4.119972222,12.219,72.72888889
9735535,2011,163,2011-06-12,4,A,O,A.O,-5.202,3.129961111,10.516,73.355
9735541,2011,163,2011-06-12,2,A,O,A.O,-5.388,3.243452778,11.273,73.74513889
9735546,2011,163,2011-06-12,5,C,O,C.O,-4.408,3.343454167,11.977,74.08611111
9735551,2011,163,2011-06-12,1,A,O,A.O,-4.804,3.259104167,10.712,74.21597222
9735539,2011,163,2011-06-12,3,A,O,A.O,-5.948,2.754302778,10.956,75.29819444
9735548,2011,163,2011-06-12,5,A,O,A.O,-4.804,2.467848611,9.558,75.44208333
9735555,2011,163,2011-06-12,4,C,O,C.O,-5.11,2.586409722,9.829,76.19680556
9735537,2011,163,2011-06-12,1,C,N,C.N,-5.729,1.366327778,7.217,78.90861111
9735545,2011,163,2011-06-12,3,A,N,A.N,-5.574,1.420084722,6.99,79.56402778
9735536,2011,163,2011-06-12,4,A,N,A.N,-5.48,1.294802778,7.142,79.98152778
9735538,2011,163,2011-06-12,2,A,N,A.N,-5.326,1.192231944,6.306,80.08555556
9735542,2011,163,2011-06-12,5,A,N,A.N,-4.682,1.184094444,6.585,80.22152778
9735534,2011,163,2011-06-12,1,A,N,A.N,-5.48,1.068229167,6.611,80.40486111
9735554,2011,163,2011-06-12,2,C,N,C.N,-5.018,1.057148611,5.872,80.44930556
9735544,2011,163,2011-06-12,5,C,N,C.N,-4.408,1.324723611,6.864,80.55763889
9735547,2011,163,2011-06-12,3,C,N,C.N,-5.388,1.189780556,6.23,80.84847222
9735550,2011,163,2011-06-12,4,C,N,C.N,-4.53,0.977391667,5.872,81.01263889
9735553,2011,164,2011-06-13,3,C,O,C.O,-1.785,3.1195875,15.485,85.71791667
9735541,2011,164,2011-06-13,2,A,O,A.O,-1.556,3.068498611,17.13,86.01125
9735552,2011,164,2011-06-13,1,C,O,C.O,-1.814,3.037618056,15.175,86.29625
9735551,2011,164,2011-06-13,1,A,O,A.O,-2.044,2.417865278,13.594,87.80861111
9735543,2011,164,2011-06-13,2,C,O,C.O,-2.131,2.244988889,14.768,87.86555556
9735546,2011,164,2011-06-13,5,C,O,C.O,-2.131,2.365263889,14.745,88.09652778
9735555,2011,164,2011-06-13,4,C,O,C.O,-1.958,2.277322222,14.912,88.3475
9735535,2011,164,2011-06-13,4,A,O,A.O,-2.16,2.183386111,15.318,89.16555556
9735548,2011,164,2011-06-13,5,A,O,A.O,-2.218,1.780608333,13.161,89.91347222
9735539,2011,164,2011-06-13,3,A,O,A.O,-2.16,1.989265278,13.064,90.14083333
9735537,2011,164,2011-06-13,1,C,N,C.N,-2.363,0.919351389,7.895,90.99013889
9735542,2011,164,2011-06-13,5,A,N,A.N,-2.363,0.693433333,6.661,91.66805556
9735536,2011,164,2011-06-13,4,A,N,A.N,-2.392,0.901301389,8.817,91.89833333
9735545,2011,164,2011-06-13,3,A,N,A.N,-2.421,0.795175,7.091,91.94791667
9735554,2011,164,2011-06-13,2,C,N,C.N,-2.363,0.7740375,7.242,91.94916667
9735534,2011,164,2011-06-13,1,A,N,A.N,-2.276,0.941679167,8.568,91.95194444
9735544,2011,164,2011-06-13,5,C,N,C.N,-2.305,0.940484722,6.965,92.18875
9735550,2011,164,2011-06-13,4,C,N,C.N,-2.421,0.597876389,6.839,92.33597222
9735538,2011,164,2011-06-13,2,A,N,A.N,-2.45,0.419054167,5.308,92.58805556
9735547,2011,164,2011-06-13,3,C,N,C.N,-2.392,0.673116667,6.535,92.78666667
9735535,2011,165,2011-06-14,4,A,O,A.O,-0.76,8.827280556,21.223,74.44097222
9735543,2011,165,2011-06-14,2,C,O,C.O,-0.76,8.649976389,21.437,74.63972222
9735541,2011,165,2011-06-14,2,A,O,A.O,-0.817,8.458676389,23.617,75.53680556
9735548,2011,165,2011-06-14,5,A,O,A.O,-0.958,8.407805556,18.913,75.63861111
9735553,2011,165,2011-06-14,3,C,O,C.O,-0.958,8.575002778,22.441,75.69680556
9735552,2011,165,2011-06-14,1,C,O,C.O,-0.845,8.679498611,22.106,76.50138889
9735546,2011,165,2011-06-14,5,C,O,C.O,-0.958,8.318375,20.627,76.58111111
9735551,2011,165,2011-06-14,1,A,O,A.O,-0.873,8.308576389,21.461,76.60291667
9735555,2011,165,2011-06-14,4,C,O,C.O,-0.986,8.112076389,19.912,77.34027778
9735539,2011,165,2011-06-14,3,A,O,A.O,-1.015,8.245293056,20.341,77.88736111
9735542,2011,165,2011-06-14,5,A,N,A.N,-1.128,7.041486111,15.008,78.52
9735554,2011,165,2011-06-14,2,C,N,C.N,-1.157,6.938008333,14.96,78.76291667
9735534,2011,165,2011-06-14,1,A,N,A.N,-1.1,7.0957375,15.915,78.88347222
9735536,2011,165,2011-06-14,4,A,N,A.N,-1.128,7.119679167,15.414,78.88472222
9735544,2011,165,2011-06-14,5,C,N,C.N,-1.128,7.105533333,14.912,78.91541667
9735537,2011,165,2011-06-14,1,C,N,C.N,-1.157,7.144356944,16.272,78.96194444
9735547,2011,165,2011-06-14,3,C,N,C.N,-1.1,7.034526389,15.127,79.2925
9735538,2011,165,2011-06-14,2,A,N,A.N,-1.185,7.004363889,15.557,79.335
9735545,2011,165,2011-06-14,3,A,N,A.N,-1.128,7.120315278,15.676,79.35125
9735550,2011,165,2011-06-14,4,C,N,C.N,-1.128,6.88355,14.433,79.43
9735535,2011,166,2011-06-15,4,A,O,A.O,2.343,10.44162778,21.891,65.27166667
9735543,2011,166,2011-06-15,2,C,O,C.O,2.423,10.17821389,21.342,65.93069444
9735548,2011,166,2011-06-15,5,A,O,A.O,2.289,9.969979167,20.746,66.59611111
9735553,2011,166,2011-06-15,3,C,O,C.O,2.61,10.55591944,23.881,67.02152778
9735541,2011,166,2011-06-15,2,A,O,A.O,2.584,10.02923472,21.246,67.64652778
9735552,2011,166,2011-06-15,1,C,O,C.O,2.69,10.57760694,23.978,67.70458333
9735546,2011,166,2011-06-15,5,C,O,C.O,2.584,9.885505556,22.202,67.98541667
9735551,2011,166,2011-06-15,1,A,O,A.O,2.557,9.828511111,21.509,68.54638889
9735539,2011,166,2011-06-15,3,A,O,A.O,2.316,9.672108333,20.793,68.71208333
9735555,2011,166,2011-06-15,4,C,O,C.O,2.396,9.491275,19.698,69.11027778
9735534,2011,166,2011-06-15,1,A,N,A.N,2.101,8.308990278,14.577,70.75236111
9735537,2011,166,2011-06-15,1,C,N,C.N,2.128,8.242586111,13.57,70.94652778
9735542,2011,166,2011-06-15,5,A,N,A.N,1.994,8.129977778,13.594,70.99527778
9735544,2011,166,2011-06-15,5,C,N,C.N,2.047,8.284773611,14.409,71.11347222
9735554,2011,166,2011-06-15,2,C,N,C.N,2.021,8.014904167,12.606,71.17402778
9735536,2011,166,2011-06-15,4,A,N,A.N,2.074,8.163480556,14.17,71.32763889
9735545,2011,166,2011-06-15,3,A,N,A.N,2.101,8.197429167,13.882,71.50930556
9735538,2011,166,2011-06-15,2,A,N,A.N,2.021,8.067623611,13.954,71.57555556
9735550,2011,166,2011-06-15,4,C,N,C.N,1.994,7.947723611,13.04,71.75833333
9735547,2011,166,2011-06-15,3,C,N,C.N,2.021,8.100219444,13.497,71.87361111
9735535,2011,167,2011-06-16,4,A,O,A.O,1.94,12.81708623,26.695,59.28901252
9735541,2011,167,2011-06-16,2,A,O,A.O,3.749,13.15980501,25.404,60.04846797
9735553,2011,167,2011-06-16,3,C,O,C.O,2.289,13.32671349,26.965,60.48664812
9735543,2011,167,2011-06-16,2,C,O,C.O,1.724,12.41324339,25.113,61.00208623
9735551,2011,167,2011-06-16,1,A,O,A.O,4.428,11.83554427,23.881,61.2015625
9735548,2011,167,2011-06-16,5,A,O,A.O,2.877,11.94733846,23.448,61.28783217
9735552,2011,167,2011-06-16,1,C,O,C.O,3.063,13.10019193,25.525,61.57468707
9735546,2011,167,2011-06-16,5,C,O,C.O,3.617,12.16053621,23.641,61.9683844
9735539,2011,167,2011-06-16,3,A,O,A.O,2.557,12.04116295,24.629,62.65933148
9735555,2011,167,2011-06-16,4,C,O,C.O,2.236,11.85952017,23.232,63.08776078
9735537,2011,167,2011-06-16,1,C,N,C.N,2.021,10.32755989,16.963,63.81364903
9735554,2011,167,2011-06-16,2,C,N,C.N,2.128,10.11100139,16.606,63.82155772
9735544,2011,167,2011-06-16,5,C,N,C.N,2.823,10.30113074,17.201,63.93282337
9735550,2011,167,2011-06-16,4,C,N,C.N,2.503,9.992428373,15.676,63.96244784
9735534,2011,167,2011-06-16,1,A,N,A.N,1.832,10.3910751,19.103,64.08344924
9735536,2011,167,2011-06-16,4,A,N,A.N,1.615,10.20201671,16.511,64.17451253
9735542,2011,167,2011-06-16,5,A,N,A.N,2.37,10.15159889,16.344,64.19164345
9735545,2011,167,2011-06-16,3,A,N,A.N,1.751,10.18253268,16.725,64.51808067
9735538,2011,167,2011-06-16,2,A,N,A.N,1.778,10.0456064,16.606,64.52294854
9735547,2011,167,2011-06-16,3,C,N,C.N,1.859,10.1276217,16.415,64.66536857
9735535,2011,168,2011-06-17,4,A,O,A.O,1.805,12.47314444,26.451,64.16666667
9735543,2011,168,2011-06-17,2,C,O,C.O,1.724,12.36793194,25.914,64.57444444
9735548,2011,168,2011-06-17,5,A,O,A.O,2.37,11.94545278,23.905,65.54930556
9735541,2011,168,2011-06-17,2,A,O,A.O,1.561,12.09656528,26.524,66.19944444
9735553,2011,168,2011-06-17,3,C,O,C.O,1.94,12.28394583,29.865,66.91763889
9735546,2011,168,2011-06-17,5,C,O,C.O,2.343,11.822675,25.234,66.93
9735552,2011,168,2011-06-17,1,C,O,C.O,2.236,12.30587917,27.554,67.39152778
9735539,2011,168,2011-06-17,3,A,O,A.O,1.235,11.53349444,25.113,67.77833333
9735537,2011,168,2011-06-17,1,C,N,C.N,1.588,10.40873472,18.747,68.67888889
9735555,2011,168,2011-06-17,4,C,O,C.O,1.398,11.26049028,24.243,69.06416667
9735542,2011,168,2011-06-17,5,A,N,A.N,1.588,10.23258056,18.319,69.29444444
9735544,2011,168,2011-06-17,5,C,N,C.N,1.805,10.30300972,19.008,69.30194444
9735550,2011,168,2011-06-17,4,C,N,C.N,1.588,10.08059722,17.891,69.41222222
9735554,2011,168,2011-06-17,2,C,N,C.N,1.832,10.04487222,17.915,69.49138889
9735538,2011,168,2011-06-17,2,A,N,A.N,1.507,10.26937639,18.961,69.50625
9735545,2011,168,2011-06-17,3,A,N,A.N,1.425,10.33963472,19.199,69.52902778
9735536,2011,168,2011-06-17,4,A,N,A.N,1.208,10.25074861,18.961,69.64625
9735547,2011,168,2011-06-17,3,C,N,C.N,1.48,10.14431528,18.699,70.10722222
9735534,2011,168,2011-06-17,1,A,N,A.N,1.235,9.992461111,19.532,70.29291667
9735541,2011,169,2011-06-18,2,A,O,A.O,2.074,12.09320833,25.963,68.2575
9735535,2011,169,2011-06-18,4,A,O,A.O,1.697,11.49478611,25.065,69.45569444
9735553,2011,169,2011-06-18,3,C,O,C.O,1.94,11.99379444,26.304,70.1075
9735543,2011,169,2011-06-18,2,C,O,C.O,1.262,11.29156389,23.857,70.55041667
9735552,2011,169,2011-06-18,1,C,O,C.O,2.477,11.99135278,25.21,70.67902778
9735546,2011,169,2011-06-18,5,C,O,C.O,2.343,11.40846667,23.376,70.87972222
9735548,2011,169,2011-06-18,5,A,O,A.O,1.913,10.93986111,22.202,71.23375
9735539,2011,169,2011-06-18,3,A,O,A.O,1.724,11.0231875,22.489,72.42444444
9735555,2011,169,2011-06-18,4,C,O,C.O,1.697,10.76853333,23.352,73.21736111
9735537,2011,169,2011-06-18,1,C,N,C.N,1.289,9.764752778,17.368,73.53208333
9735554,2011,169,2011-06-18,2,C,N,C.N,2.101,9.547925,16.63,73.88388889
9735550,2011,169,2011-06-18,4,C,N,C.N,1.724,9.504993056,16.201,73.9525
9735542,2011,169,2011-06-18,5,A,N,A.N,1.615,9.5895875,16.963,73.97916667
9735544,2011,169,2011-06-18,5,C,N,C.N,1.967,9.706055556,17.391,73.98513889
9735536,2011,169,2011-06-18,4,A,N,A.N,1.071,9.643826389,17.249,74.18722222
9735538,2011,169,2011-06-18,2,A,N,A.N,1.507,9.493286111,17.463,74.46138889
9735545,2011,169,2011-06-18,3,A,N,A.N,1.18,9.628902778,17.558,74.48569444
9735534,2011,169,2011-06-18,1,A,N,A.N,1.235,9.5248625,18.105,74.63416667
9735547,2011,169,2011-06-18,3,C,N,C.N,1.453,9.480909722,17.677,74.87083333
9735535,2011,170,2011-06-19,4,A,O,A.O,2.074,18.05079583,32.15,48.75597222
9735543,2011,170,2011-06-19,2,C,O,C.O,1.615,17.08854722,29.015,50.68527778
9735548,2011,170,2011-06-19,5,A,O,A.O,2.503,16.76506806,28.866,51.09180556
9735541,2011,170,2011-06-19,2,A,O,A.O,2.047,17.32265139,29.966,51.24736111
9735553,2011,170,2011-06-19,3,C,O,C.O,1.67,17.23578472,31.893,53.07777778
9735539,2011,170,2011-06-19,3,A,O,A.O,1.371,16.21515694,28.642,53.10402778
9735552,2011,170,2011-06-19,1,C,O,C.O,2.236,17.18033194,30.545,53.53888889
9735546,2011,170,2011-06-19,5,C,O,C.O,1.371,15.88039444,28.171,53.94777778
9735555,2011,170,2011-06-19,4,C,O,C.O,1.071,15.65799306,27.554,55.13
9735537,2011,170,2011-06-19,1,C,N,C.N,0.88,13.14073889,21.008,55.81666667
9735554,2011,170,2011-06-19,2,C,N,C.N,1.588,12.76123194,20.388,56.25194444
9735544,2011,170,2011-06-19,5,C,N,C.N,1.262,12.98340972,20.817,56.37402778
9735550,2011,170,2011-06-19,4,C,N,C.N,0.77,12.55848472,19.056,56.50375
9735538,2011,170,2011-06-19,2,A,N,A.N,0.742,12.76286667,19.674,56.65847222
9735542,2011,170,2011-06-19,5,A,N,A.N,1.588,12.86830694,20.269,56.67361111
9735536,2011,170,2011-06-19,4,A,N,A.N,0.55,12.90397361,20.103,56.73388889
9735545,2011,170,2011-06-19,3,A,N,A.N,0.907,12.910475,20.103,56.87111111
9735534,2011,170,2011-06-19,1,A,N,A.N,0.742,13.14076389,22.369,56.94333333
9735547,2011,170,2011-06-19,3,C,N,C.N,1.017,12.67263056,19.603,57.32902778
9735535,2011,171,2011-06-20,4,A,O,A.O,4.063,17.31479028,28.667,54.34930556
9735548,2011,171,2011-06-20,5,A,O,A.O,4.141,16.58702639,27.505,55.55097222
9735543,2011,171,2011-06-20,2,C,O,C.O,3.485,16.70770139,27.063,55.59861111
9735541,2011,171,2011-06-20,2,A,O,A.O,4.532,16.37173611,28.27,57.14902778
9735553,2011,171,2011-06-20,3,C,O,C.O,4.089,16.43139583,28.245,57.55194444
9735552,2011,171,2011-06-20,1,C,O,C.O,4.063,16.5962625,28.27,57.595
9735539,2011,171,2011-06-20,3,A,O,A.O,3.195,15.90238889,26.622,57.64194444
9735537,2011,171,2011-06-20,1,C,N,C.N,3.433,14.6224625,21.676,58.09194444
9735554,2011,171,2011-06-20,2,C,N,C.N,3.88,14.42874861,21.509,58.49347222
9735544,2011,171,2011-06-20,5,C,N,C.N,3.327,14.64211111,21.581,58.53638889
9735538,2011,171,2011-06-20,2,A,N,A.N,3.538,14.48848889,21.366,58.70888889
9735542,2011,171,2011-06-20,5,A,N,A.N,3.301,14.5801875,21.079,58.81555556
9735550,2011,171,2011-06-20,4,C,N,C.N,3.168,14.24285139,20.77,58.92263889
9735536,2011,171,2011-06-20,4,A,N,A.N,2.877,14.48405278,21.151,58.95888889
9735545,2011,171,2011-06-20,3,A,N,A.N,3.38,14.52757778,21.223,58.98930556
9735546,2011,171,2011-06-20,5,C,O,C.O,4.011,15.62723472,25.987,59.02541667
9735534,2011,171,2011-06-20,1,A,N,A.N,3.327,14.63336389,23.016,59.08111111
9735547,2011,171,2011-06-20,3,C,N,C.N,3.512,14.40899861,21.27,59.34263889
9735555,2011,171,2011-06-20,4,C,O,C.O,3.406,15.56537778,25.914,59.47027778
9735535,2011,172,2011-06-21,4,A,O,A.O,7.268,15.07222639,27.308,74.82138889
9735541,2011,172,2011-06-21,2,A,O,A.O,7.318,15.30137917,27.949,75.16569444
9735553,2011,172,2011-06-21,3,C,O,C.O,7.368,15.32799444,29.89,75.35875
9735543,2011,172,2011-06-21,2,C,O,C.O,7.444,14.85568472,26.231,75.64027778
9735552,2011,172,2011-06-21,1,C,O,C.O,7.519,15.26496806,28.593,75.98055556
9735548,2011,172,2011-06-21,5,A,O,A.O,7.444,14.59240972,25.089,76.26791667
9735546,2011,172,2011-06-21,5,C,O,C.O,7.368,14.73649167,27.505,76.68583333
9735539,2011,172,2011-06-21,3,A,O,A.O,7.041,14.61915278,25.574,77.22902778
9735555,2011,172,2011-06-21,4,C,O,C.O,7.217,14.56036389,25.768,77.40083333
9735537,2011,172,2011-06-21,1,C,N,C.N,7.343,13.55058472,20.603,78.41291667
9735536,2011,172,2011-06-21,4,A,N,A.N,7.142,13.49920139,20.603,78.69972222
9735554,2011,172,2011-06-21,2,C,N,C.N,7.494,13.38170833,20.484,78.69986111
9735544,2011,172,2011-06-21,5,C,N,C.N,7.268,13.54486944,20.65,78.71027778
9735542,2011,172,2011-06-21,5,A,N,A.N,7.293,13.44858889,20.627,78.72027778
9735538,2011,172,2011-06-21,2,A,N,A.N,7.268,13.34088056,20.341,78.88888889
9735550,2011,172,2011-06-21,4,C,N,C.N,7.293,13.308275,19.508,78.90402778
9735534,2011,172,2011-06-21,1,A,N,A.N,7.293,13.55818056,22.154,78.97263889
9735545,2011,172,2011-06-21,3,A,N,A.N,7.142,13.47625694,20.77,78.98652778
9735547,2011,172,2011-06-21,3,C,N,C.N,7.268,13.44487917,20.77,79.03875
9735535,2011,173,2011-06-22,4,A,O,A.O,8.419,16.00399167,31.586,75.53833333
9735541,2011,173,2011-06-22,2,A,O,A.O,8.469,15.83905,31.128,76.73361111
9735543,2011,173,2011-06-22,2,C,O,C.O,8.419,15.31299722,29.14,77.42069444
9735548,2011,173,2011-06-22,5,A,O,A.O,8.344,15.18019722,28.171,77.86194444
9735552,2011,173,2011-06-22,1,C,O,C.O,8.543,15.69006389,30.419,77.92055556
9735553,2011,173,2011-06-22,3,C,O,C.O,8.593,15.60849444,30.824,77.95388889
9735555,2011,173,2011-06-22,4,C,O,C.O,8.319,14.94525694,28.27,79.37180556
9735546,2011,173,2011-06-22,5,C,O,C.O,8.419,14.8133875,27.333,79.43402778
9735539,2011,173,2011-06-22,3,A,O,A.O,8.145,14.89557361,28.32,79.47944444
9735534,2011,173,2011-06-22,1,A,N,A.N,8.369,13.9197875,24.315,81.20527778
9735537,2011,173,2011-06-22,1,C,N,C.N,8.344,13.48681111,22.082,82.04069444
9735542,2011,173,2011-06-22,5,A,N,A.N,8.568,13.42717778,21.843,82.04736111
9735554,2011,173,2011-06-22,2,C,N,C.N,8.618,13.42488611,22.274,82.22555556
9735544,2011,173,2011-06-22,5,C,N,C.N,8.693,13.561075,22.202,82.36680556
9735536,2011,173,2011-06-22,4,A,N,A.N,8.519,13.38479167,21.915,82.40333333
9735538,2011,173,2011-06-22,2,A,N,A.N,8.519,13.14122222,21.008,82.72069444
9735545,2011,173,2011-06-22,3,A,N,A.N,8.444,13.34744306,21.724,82.735
9735547,2011,173,2011-06-22,3,C,N,C.N,8.618,13.28984722,21.533,82.83236111
9735550,2011,173,2011-06-22,4,C,N,C.N,8.717,13.13451806,20.627,82.96736111
9735543,2011,174,2011-06-23,2,C,O,C.O,8.12,13.23386944,23.16,87.96888889
9735535,2011,174,2011-06-23,4,A,O,A.O,8.02,13.04304861,23.184,89.29875
9735541,2011,174,2011-06-23,2,A,O,A.O,8.07,13.11196944,21.676,89.36097222
9735546,2011,174,2011-06-23,5,C,O,C.O,8.095,12.96259306,22.25,90.66305556
9735548,2011,174,2011-06-23,5,A,O,A.O,8.07,12.66590556,20.889,90.70194444
9735553,2011,174,2011-06-23,3,C,O,C.O,8.095,13.16249583,23.352,91.27944444
9735552,2011,174,2011-06-23,1,C,O,C.O,8.145,13.1904125,21.724,91.38388889
9735555,2011,174,2011-06-23,4,C,O,C.O,8.095,12.44407361,20.246,92.25944444
9735542,2011,174,2011-06-23,5,A,N,A.N,8.095,11.9040625,19.056,92.42652778
9735539,2011,174,2011-06-23,3,A,O,A.O,7.97,12.40327361,20.365,93.04569444
9735537,2011,174,2011-06-23,1,C,N,C.N,8.095,11.9629,18.438,93.15888889
9735536,2011,174,2011-06-23,4,A,N,A.N,8.12,11.95544306,18.557,93.29152778
9735545,2011,174,2011-06-23,3,A,N,A.N,8.095,11.95656111,18.438,93.39791667
9735538,2011,174,2011-06-23,2,A,N,A.N,8.07,11.84950417,17.701,93.40888889
9735554,2011,174,2011-06-23,2,C,N,C.N,8.095,11.74050417,17.439,93.50291667
9735547,2011,174,2011-06-23,3,C,N,C.N,8.12,11.91072361,18.224,93.55291667
9735534,2011,174,2011-06-23,1,A,N,A.N,8.12,11.82871111,18.176,93.61513889
9735550,2011,174,2011-06-23,4,C,N,C.N,8.095,11.78782222,17.534,93.73583333
9735544,2011,174,2011-06-23,5,C,N,C.N,8.12,11.87261528,17.986,93.80875
9735541,2011,175,2011-06-24,2,A,O,A.O,5.257,15.01791389,24.002,77.94805556
9735535,2011,175,2011-06-24,4,A,O,A.O,4.973,14.95121111,24.05,78.44
9735543,2011,175,2011-06-24,2,C,O,C.O,4.921,14.67885278,24.002,79.07736111
9735553,2011,175,2011-06-24,3,C,O,C.O,4.999,14.70121528,24.532,79.67458333
9735548,2011,175,2011-06-24,5,A,O,A.O,5.05,14.64040556,24.581,79.74444444
9735546,2011,175,2011-06-24,5,C,O,C.O,5.411,14.5574125,23.521,79.92347222
9735552,2011,175,2011-06-24,1,C,O,C.O,5.05,14.73388889,23.857,80.36527778
9735539,2011,175,2011-06-24,3,A,O,A.O,4.506,14.52224028,24.315,80.65236111
9735555,2011,175,2011-06-24,4,C,O,C.O,4.74,14.41344028,23.256,80.85055556
9735542,2011,175,2011-06-24,5,A,N,A.N,5.565,13.50381944,20.77,81.61513889
9735537,2011,175,2011-06-24,1,C,N,C.N,4.792,13.61955694,21.652,81.94277778
9735536,2011,175,2011-06-24,4,A,N,A.N,5.205,13.58611111,20.96,81.96958333
9735534,2011,175,2011-06-24,1,A,N,A.N,5.179,13.58330139,21.056,81.99347222
9735544,2011,175,2011-06-24,5,C,N,C.N,5.539,13.50953889,20.627,82.07527778
9735554,2011,175,2011-06-24,2,C,N,C.N,5.924,13.3797,20.365,82.10444444
9735545,2011,175,2011-06-24,3,A,N,A.N,5.231,13.57800694,20.936,82.21166667
9735547,2011,175,2011-06-24,3,C,N,C.N,5.334,13.46788056,20.603,82.24263889
9735550,2011,175,2011-06-24,4,C,N,C.N,5.898,13.34815556,20.246,82.31208333
9735538,2011,175,2011-06-24,2,A,N,A.N,5.308,13.3967125,20.555,82.41416667
9735535,2011,176,2011-06-25,4,A,O,A.O,4.506,19.52239306,30.369,65.23638889
9735541,2011,176,2011-06-25,2,A,O,A.O,4.766,18.7221375,30.041,68.51458333
9735548,2011,176,2011-06-25,5,A,O,A.O,4.636,18.21798194,27.014,68.73791667
9735543,2011,176,2011-06-25,2,C,O,C.O,4.74,18.15280694,27.431,69.00861111
9735553,2011,176,2011-06-25,3,C,O,C.O,4.714,18.33305417,29.115,69.99375
9735552,2011,176,2011-06-25,1,C,O,C.O,4.766,18.10528056,27.949,71.34625
9735539,2011,176,2011-06-25,3,A,O,A.O,4.037,17.60441528,26.695,71.77055556
9735546,2011,176,2011-06-25,5,C,O,C.O,4.947,17.22332917,26.182,72.08472222
9735555,2011,176,2011-06-25,4,C,O,C.O,4.35,17.45871111,26.842,72.55680556
9735534,2011,176,2011-06-25,1,A,N,A.N,4.895,16.05906667,23.954,75.22930556
9735537,2011,176,2011-06-25,1,C,N,C.N,4.428,15.61685139,22.369,76.06680556
9735542,2011,176,2011-06-25,5,A,N,A.N,5.308,15.50184167,22.058,76.25513889
9735554,2011,176,2011-06-25,2,C,N,C.N,5.308,15.50298889,22.321,76.37666667
9735544,2011,176,2011-06-25,5,C,N,C.N,5.437,15.53411667,22.441,76.47875
9735536,2011,176,2011-06-25,4,A,N,A.N,4.818,15.44914583,22.154,76.49625
9735545,2011,176,2011-06-25,3,A,N,A.N,4.947,15.41847361,22.274,76.95055556
9735538,2011,176,2011-06-25,2,A,N,A.N,5.05,15.20752917,21.509,77.05291667
9735547,2011,176,2011-06-25,3,C,N,C.N,4.973,15.28170417,21.963,77.2025
9735550,2011,176,2011-06-25,4,C,N,C.N,5.462,15.16795417,21.246,77.24111111
9735535,2011,177,2011-06-26,4,A,O,A.O,11.565,22.31428611,31.255,41.39583333
9735550,2011,177,2011-06-26,4,C,N,C.N,12.316,19.95383056,25.598,41.52277778
